Date,Type,SMP
20190725,최소,69.9
20190726,최소,70.1
20190727,최소,65.51
20190728,최소,65.3
20190729,최소,64.8
20190730,최소,69.9
20190731,최소,70.17
20190801,최소,67.3
20190802,최소,67.1
20190803,최소,67.64
20190804,최소,66.71
20190805,최소,64.46
20190806,최소,72.02
20190807,최소,72.02
20190808,최소,73.49
20190809,최소,67.02
20190810,최소,67.44
20190811,최소,65.09
20190812,최소,64.76
20190813,최소,67.87
20190814,최소,70.95
20190815,최소,71.02
20190816,최소,67.1
20190817,최소,72.48
20190818,최소,67.67
20190819,최소,67.39
20190820,최소,79.44
20190821,최소,79.38
20190822,최소,73.0
20190823,최소,70.95
20190824,최소,67.75
20190825,최소,65.14
20190826,최소,64.87
20190827,최소,68.93
20190828,최소,68.9
20190829,최소,68.9
20190830,최소,67.48
20190831,최소,67.28
20190901,최소,57.92
20190902,최소,57.86
20190903,최소,68.07
20190904,최소,73.7
20190905,최소,74.25
20190906,최소,73.64
20190907,최소,61.25
20190908,최소,57.69
20190909,최소,58.35
20190910,최소,76.62
20190911,최소,78.38
20190912,최소,60.93
20190913,최소,57.19
20190914,최소,57.34
20190915,최소,57.41
20190916,최소,58.95
20190917,최소,78.1
20190918,최소,76.43
20190919,최소,73.55
20190920,최소,74.93
20190921,최소,77.75
20190922,최소,70.63
20190923,최소,73.47
20190924,최소,76.35
20190925,최소,76.35
20190926,최소,76.36
20190927,최소,76.37
20190928,최소,77.78
20190929,최소,73.91
20190930,최소,73.34
20191001,최소,88.55
20191002,최소,86.55
20191003,최소,91.16
20191004,최소,59.98
20191005,최소,86.81
20191006,최소,59.82
20191007,최소,60.3
20191008,최소,85.98
20191009,최소,82.23
20191010,최소,60.3
20191011,최소,63.46
20191012,최소,81.91
20191013,최소,59.29
20191014,최소,57.92
20191015,최소,73.98
20191016,최소,86.04
20191017,최소,86.13
20191018,최소,81.97
20191019,최소,60.91
20191020,최소,58.53
20191021,최소,58.33
20191022,최소,72.2
20191023,최소,69.42
20191024,최소,72.13
20191025,최소,82.17
20191026,최소,63.66
20191027,최소,59.72
20191028,최소,60.3
20191029,최소,71.45
20191030,최소,84.59
20191031,최소,88.35
20191101,최소,76.89
20191102,최소,59.58
20191103,최소,58.68
20191104,최소,61.78
20191105,최소,76.89
20191106,최소,76.89
20191107,최소,76.89
20191108,최소,78.3
20191109,최소,69.35
20191110,최소,60.99
20191111,최소,61.4
20191112,최소,76.89
20191113,최소,76.89
20191114,최소,78.49
20191115,최소,79.1
20191116,최소,77.13
20191117,최소,62.88
20191118,최소,69.81
20191119,최소,79.53
20191120,최소,79.49
20191121,최소,79.53
20191122,최소,79.02
20191123,최소,78.75
20191124,최소,78.3
20191125,최소,69.98
20191126,최소,79.68
20191127,최소,79.64
20191128,최소,79.53
20191129,최소,78.31
20191130,최소,77.49
20191201,최소,78.1
20191202,최소,78.16
20191203,최소,80.84
20191204,최소,80.69
20191205,최소,80.62
20191206,최소,80.51
20191207,최소,80.75
20191208,최소,77.94
20191209,최소,78.16
20191210,최소,80.68
20191211,최소,81.47
20191212,최소,80.61
20191213,최소,80.57
20191214,최소,79.31
20191215,최소,76.94
20191216,최소,78.34
20191217,최소,80.85
20191218,최소,80.62
20191219,최소,80.9
20191220,최소,80.12
20191221,최소,79.85
20191222,최소,76.97
20191223,최소,78.22
20191224,최소,80.61
20191225,최소,79.87
20191226,최소,80.03
20191227,최소,80.56
20191228,최소,80.38
20191229,최소,78.04
20191230,최소,76.22
20191231,최소,79.85
20200101,최소,77.83
20200102,최소,79.04
20200103,최소,81.26
20200104,최소,79.39
20200105,최소,78.55
20200106,최소,77.92
20200107,최소,82.09
20200108,최소,81.5
20200109,최소,81.24
20200110,최소,81.23
20200111,최소,79.37
20200112,최소,79.16
20200113,최소,78.93
20200114,최소,81.94
20200115,최소,81.94
20200116,최소,81.95
20200117,최소,81.95
20200118,최소,81.22
20200119,최소,79.2
20200120,최소,79.38
20200121,최소,81.96
20200122,최소,82.01
20200123,최소,81.95
20200124,최소,72.64
20200125,최소,55.55
20200126,최소,72.64
20200127,최소,72.64
20200128,최소,77.35
20200129,최소,82.09
20200130,최소,82.06
20200131,최소,79.89
20200201,최소,77.37
20200202,최소,74.43
20200203,최소,75.37
20200204,최소,77.43
20200205,최소,77.73
20200206,최소,79.61
20200207,최소,79.2
20200208,최소,77.42
20200209,최소,74.88
20200210,최소,77.08
20200211,최소,79.34
20200212,최소,80.09
20200213,최소,78.88
20200214,최소,78.2
20200215,최소,75.83
20200216,최소,74.43
20200217,최소,75.26
20200218,최소,77.41
20200219,최소,77.49
20200220,최소,80.02
20200221,최소,79.8
20200222,최소,75.94
20200223,최소,74.51
20200224,최소,76.58
20200225,최소,78.0
20200226,최소,78.17
20200227,최소,77.54
20200228,최소,77.16
20200229,최소,75.49
20200301,최소,71.6
20200302,최소,74.85
20200303,최소,79.78
20200304,최소,80.06
20200305,최소,79.79
20200306,최소,80.06
20200307,최소,80.09
20200308,최소,78.59
20200309,최소,78.18
20200310,최소,80.2
20200311,최소,79.95
20200312,최소,80.26
20200313,최소,80.08
20200314,최소,81.36
20200315,최소,78.86
20200316,최소,77.58
20200317,최소,80.16
20200318,최소,79.89
20200319,최소,79.87
20200320,최소,80.19
20200321,최소,79.72
20200322,최소,75.74
20200323,최소,75.03
20200324,최소,79.32
20200325,최소,79.89
20200326,최소,78.69
20200327,최소,80.01
20200328,최소,78.99
20200329,최소,76.39
20200330,최소,74.87
20200331,최소,80.44
20200401,최소,67.84
20200402,최소,67.61
20200403,최소,67.61
20200404,최소,57.22
20200405,최소,51.82
20200406,최소,57.19
20200407,최소,66.61
20200408,최소,67.61
20200409,최소,67.61
20200410,최소,67.61
20200411,최소,66.15
20200412,최소,50.87
20200413,최소,57.66
20200414,최소,67.61
20200415,최소,74.96
20200416,최소,68.32
20200417,최소,76.56
20200418,최소,68.69
20200419,최소,53.2
20200420,최소,62.2
20200421,최소,68.32
20200422,최소,68.32
20200423,최소,68.32
20200424,최소,68.32
20200425,최소,52.19
20200426,최소,52.81
20200427,최소,52.73
20200428,최소,68.42
20200429,최소,57.02
20200430,최소,56.64
20200501,최소,56.99
20200502,최소,53.38
20200503,최소,54.71
20200504,최소,57.11
20200505,최소,56.62
20200506,최소,55.53
20200507,최소,61.39
20200508,최소,60.53
20200509,최소,56.95
20200510,최소,54.69
20200511,최소,59.38
20200512,최소,65.98
20200513,최소,61.23
20200514,최소,59.44
20200515,최소,61.81
20200516,최소,56.95
20200517,최소,54.71
20200518,최소,54.37
20200519,최소,57.13
20200520,최소,58.57
20200521,최소,56.7
20200522,최소,55.81
20200523,최소,56.95
20200524,최소,54.85
20200525,최소,55.83
20200526,최소,55.29
20200527,최소,55.31
20200528,최소,55.29
20200529,최소,55.58
20200530,최소,55.62
20200531,최소,55.76
20200601,최소,51.92
20200602,최소,54.76
20200603,최소,54.74
20200604,최소,55.02
20200605,최소,54.74
20200606,최소,55.04
20200607,최소,54.75
20200608,최소,50.52
20200609,최소,55.5
20200610,최소,55.23
20200611,최소,55.5
20200612,최소,55.5
20200613,최소,55.11
20200614,최소,54.52
20200615,최소,51.52
20200616,최소,55.22
20200617,최소,55.64
20200618,최소,55.23
20200619,최소,55.23
20200620,최소,54.9
20200621,최소,54.42
20200622,최소,51.62
20200623,최소,54.95
20200624,최소,55.0
20200625,최소,55.23
20200626,최소,55.23
20200627,최소,54.87
20200628,최소,54.67
20200629,최소,51.95
20200630,최소,55.61
20200701,최소,53.46
20200702,최소,53.36
20200703,최소,52.35
20200704,최소,53.18
20200705,최소,54.26
20200706,최소,51.52
20200707,최소,53.47
20200708,최소,53.38
20200709,최소,54.77
20200710,최소,53.47
20200711,최소,54.73
20200712,최소,54.23
20200713,최소,51.52
20200714,최소,53.73
20200715,최소,54.79
20200716,최소,54.77
20200717,최소,53.71
20200718,최소,55.02
20200719,최소,54.92
20200720,최소,52.22
20200721,최소,54.93
20200722,최소,55.42
20200723,최소,55.87
20200724,최소,59.08
20200725,최소,55.74
20200726,최소,55.11
20200727,최소,53.41
20200728,최소,55.19
20200729,최소,55.17
20200730,최소,55.43
20200731,최소,55.25
20200801,최소,53.08
20200802,최소,52.7
20200803,최소,52.26
20200804,최소,52.4
20200805,최소,52.34
20200806,최소,52.53
20200807,최소,52.54
20200808,최소,52.45
20200809,최소,52.48
20200810,최소,51.95
20200811,최소,54.21
20200812,최소,51.18
20200813,최소,52.97
20200814,최소,56.75
20200815,최소,54.01
20200816,최소,52.61
20200817,최소,52.35
20200818,최소,53.22
20200819,최소,57.09
20200820,최소,56.82
20200821,최소,53.22
20200822,최소,53.08
20200823,최소,52.36
20200824,최소,51.92
20200825,최소,53.22
20200826,최소,56.82
20200827,최소,56.77
20200828,최소,56.52
20200829,최소,53.08
20200830,최소,52.39
20200831,최소,52.1
20200901,최소,50.45
20200902,최소,50.56
20200903,최소,50.61
20200904,최소,54.8
20200905,최소,52.97
20200906,최소,50.15
20200907,최소,50.45
20200908,최소,50.73
20200909,최소,50.45
20200910,최소,50.73
20200911,최소,50.73
20200912,최소,52.97
20200913,최소,50.1
20200914,최소,50.12
20200915,최소,50.56
20200916,최소,50.73
20200917,최소,50.78
20200918,최소,50.54
20200919,최소,53.08
20200920,최소,50.16
20200921,최소,50.1
20200922,최소,50.7
20200923,최소,50.45
20200924,최소,50.73
20200925,최소,53.06
20200926,최소,51.51
20200927,최소,49.8
20200928,최소,49.68
20200929,최소,50.53
20200930,최소,49.2
20201001,최소,47.33
20201002,최소,47.02
20201003,최소,47.04
20201004,최소,47.33
20201005,최소,47.2
20201006,최소,49.46
20201007,최소,48.85
20201008,최소,48.87
20201009,최소,48.68
20201010,최소,47.27
20201011,최소,47.33
20201012,최소,47.37
20201013,최소,47.74
20201014,최소,47.97
20201015,최소,48.4
20201016,최소,48.37
20201017,최소,47.57
20201018,최소,47.57
20201019,최소,47.18
20201020,최소,48.4
20201021,최소,48.42
20201022,최소,48.37
20201023,최소,48.85
20201024,최소,48.27
20201025,최소,47.75
20201026,최소,47.62
20201027,최소,48.79
20201028,최소,48.87
20201029,최소,48.87
20201030,최소,48.87
20201031,최소,47.57
20201101,최소,46.15
20201102,최소,46.15
20201103,최소,46.77
20201104,최소,47.1
20201105,최소,47.83
20100101,평균,89.98
20100102,평균,101.82
20100103,평균,107.11
20100104,평균,115.94
20100105,평균,138.33
20100106,평균,128.65
20100107,평균,140.58
20100108,평균,154.71
20100109,평균,112.05
20100110,평균,106.89
20100111,평균,132.58
20100112,평균,136.36
20100113,평균,131.1
20100114,평균,154.8
20100115,평균,133.33
20100116,평균,111.58
20100117,평균,112.28
20100118,평균,123.28
20100119,평균,122.01
20100120,평균,119.81
20100121,평균,128.8
20100122,평균,121.48
20100123,평균,107.64
20100124,평균,111.14
20100125,평균,117.92
20100126,평균,129.82
20100127,평균,121.03
20100128,평균,119.97
20100129,평균,116.49
20100130,평균,105.89
20100131,평균,106.79
20100201,평균,126.65
20100202,평균,131.86
20100203,평균,132.5
20100204,평균,129.44
20100205,평균,129.2
20100206,평균,111.64
20100207,평균,107.52
20100208,평균,124.34
20100209,평균,119.09
20100210,평균,120.82
20100211,평균,125.65
20100212,평균,112.64
20100213,평균,78.31
20100214,평균,81.52
20100215,평균,67.34
20100216,평균,100.46
20100217,평균,130.08
20100218,평균,154.52
20100219,평균,152.03
20100220,평균,118.6
20100221,평균,110.48
20100222,평균,126.68
20100223,평균,137.16
20100224,평균,132.13
20100225,평균,124.44
20100226,평균,113.08
20100227,평균,106.33
20100228,평균,105.8
20100301,평균,100.08
20100302,평균,106.59
20100303,평균,110.84
20100304,평균,115.18
20100305,평균,121.0
20100306,평균,117.79
20100307,평균,100.7
20100308,평균,130.13
20100309,평균,111.54
20100310,평균,125.37
20100311,평균,145.15
20100312,평균,125.71
20100313,평균,102.46
20100314,평균,109.09
20100315,평균,126.57
20100316,평균,123.58
20100317,평균,130.94
20100318,평균,134.94
20100319,평균,131.62
20100320,평균,109.79
20100321,평균,100.75
20100322,평균,118.4
20100323,평균,132.72
20100324,평균,127.08
20100325,평균,123.56
20100326,평균,124.99
20100327,평균,105.21
20100328,평균,99.2
20100329,평균,142.48
20100330,평균,129.26
20100331,평균,135.1
20100401,평균,129.25
20100402,평균,129.37
20100403,평균,118.0
20100404,평균,103.06
20100405,평균,149.0
20100406,평균,112.98
20100407,평균,124.75
20100408,평균,127.74
20100409,평균,119.11
20100410,평균,110.47
20100411,평균,101.18
20100412,평균,128.72
20100413,평균,111.32
20100414,평균,113.49
20100415,평균,116.92
20100416,평균,125.78
20100417,평균,113.12
20100418,평균,97.48
20100419,평균,112.5
20100420,평균,108.93
20100421,평균,108.77
20100422,평균,109.7
20100423,평균,107.76
20100424,평균,100.91
20100425,평균,96.39
20100426,평균,114.37
20100427,평균,109.52
20100428,평균,114.1
20100429,평균,111.88
20100430,평균,114.95
20100501,평균,104.55
20100502,평균,106.63
20100503,평균,118.73
20100504,평균,119.24
20100505,평균,109.55
20100506,평균,119.86
20100507,평균,124.55
20100508,평균,106.11
20100509,평균,108.42
20100510,평균,116.02
20100511,평균,121.66
20100512,평균,123.22
20100513,평균,121.79
20100514,평균,123.05
20100515,평균,105.89
20100516,평균,103.86
20100517,평균,113.8
20100518,평균,117.83
20100519,평균,120.08
20100520,평균,116.87
20100521,평균,106.35
20100522,평균,106.24
20100523,평균,102.97
20100524,평균,115.25
20100525,평균,128.67
20100526,평균,124.31
20100527,평균,124.54
20100528,평균,121.71
20100529,평균,111.1
20100530,평균,108.46
20100531,평균,112.25
20100601,평균,126.35
20100602,평균,108.99
20100603,평균,122.01
20100604,평균,122.92
20100605,평균,106.96
20100606,평균,106.21
20100607,평균,107.38
20100608,평균,131.72
20100609,평균,134.04
20100610,평균,133.6
20100611,평균,136.64
20100612,평균,106.89
20100613,평균,93.35
20100614,평균,108.78
20100615,평균,119.8
20100616,평균,141.36
20100617,평균,117.37
20100618,평균,112.38
20100619,평균,108.89
20100620,평균,88.54
20100621,평균,110.57
20100622,평균,118.68
20100623,평균,114.89
20100624,평균,117.47
20100625,평균,117.04
20100626,평균,104.13
20100627,평균,86.15
20100628,평균,98.25
20100629,평균,108.6
20100630,평균,105.42
20100701,평균,116.48
20100702,평균,110.0
20100703,평균,107.99
20100704,평균,85.49
20100705,평균,99.23
20100706,평균,123.65
20100707,평균,121.69
20100708,평균,124.95
20100709,평균,127.74
20100710,평균,107.11
20100711,평균,90.85
20100712,평균,110.01
20100713,평균,114.76
20100714,평균,115.52
20100715,평균,117.44
20100716,평균,112.63
20100717,평균,102.98
20100718,평균,90.34
20100719,평균,113.49
20100720,평균,120.96
20100721,평균,126.19
20100722,평균,127.79
20100723,평균,130.34
20100724,평균,102.78
20100725,평균,88.74
20100726,평균,106.17
20100727,평균,125.57
20100728,평균,134.89
20100729,평균,135.31
20100730,평균,117.6
