No,Date,Installed_Capacity,Supply_Capacity,Maximum_Power_Last_Year,Maximum_Power_This_Year,Increasment,Supply_Reserve,Reserve_Rate,Timestamp,Maximum_Power_Last_Year  
3747,2013.06.27,8374.9,7356.5,6584.2,6847.2,4,509.3,7.4,15:00,
3748,2013.06.28,8374.9,7417.4,6739,6842.2,1.5,575.2,8.4,15:00,
3749,2013.06.29,8437.1,7111,5923,6095.9,2.9,1015.1,16.7,15:00,
3750,2013.06.30,8437.1,7191.2,5316,5583.8,5,1607.4,28.8,21:00,
3751,2013.07.01,8437.1,7457.2,6564.2,6894.3,5,562.9,8.2,17:00,
3752,2013.07.02,8437.1,7508.6,6643.3,6940.1,4.5,568.5,8.2,15:00,
3753,2013.07.03,8437.1,7538,6785.8,6922.2,2,615.8,8.9,15:00,
3754,2013.07.04,8437.1,7511.6,6637.8,6913.7,4.2,597.9,8.6,15:00,
3755,2013.07.05,8437.1,7537.3,6558.2,6803.9,3.8,733.4,10.8,15:00,
3756,2013.07.06,8437.1,7125.7,5789.9,6132.1,5.9,993.6,16.2,15:00,
3757,2013.07.07,8437.1,7087.8,5405.7,5579.5,3.2,1508.3,27,21:00,
3758,2013.07.08,8437.1,7453.5,6875.1,6880,0.1,573.5,8.3,15:00,
3759,2013.07.09,8486.2,7432.2,6796.1,6962.7,2.5,469.5,6.7,15:00,
3760,2013.07.10,8486.2,7466.3,6786.2,6993.4,3.1,472.9,6.8,15:00,
3761,2013.07.11,8486.2,7469.9,6774,7015.5,3.6,454.4,6.5,15:00,
3762,2013.07.12,8486.2,7519.7,6854.3,6969.9,1.7,549.8,7.9,15:00,
3763,2013.07.13,8486.2,7295.2,5992.2,6263.3,4.5,1031.9,16.5,12:00,
3764,2013.07.14,8486.2,7349,5371.4,5653.4,5.3,1695.6,30,21:00,
3765,2013.07.15,8486.2,7629.8,6444.2,7110.1,10.3,519.7,7.3,15:00,
3766,2013.07.16,8535.8,7654.8,6619.7,7152.9,8.1,501.9,7,15:00,
3767,2013.07.17,8535.8,7616.9,6895.2,7014.3,1.7,602.6,8.6,15:00,
3768,2013.07.18,8535.8,7655.7,6787.1,7125.7,5,530,7.4,15:00,
3769,2013.07.19,8535.8,7647.3,6902.1,7211.2,4.5,436.1,6,15:00,
3770,2013.07.20,8535.8,7457.6,6251.2,6447.3,3.1,1010.3,15.7,12:00,
3771,2013.07.21,8535.8,7467.8,5790,5928.9,2.4,1538.9,26,21:00,
3772,2013.07.22,8535.8,7835.7,7259.5,7164.8,-1.3,670.9,9.4,15:00,
3773,2013.07.23,8535.8,7824,7291.3,7011.9,-3.8,812.1,11.6,11:00,
3774,2013.07.24,8535.8,7815.6,7278.4,6923,-4.9,892.6,12.9,15:00,
3775,2013.07.25,8535.8,7776.6,7263,6986.8,-3.8,789.8,11.3,15:00,
3776,2013.07.26,8535.8,7744,7270.4,7032.4,-3.3,711.6,10.1,15:00,
3777,2013.07.27,8535.8,7570.8,6468,6268.8,-3.1,1302,20.8,12:00,
3778,2013.07.28,8535.8,7547.9,6077.9,5821.9,-4.2,1726,29.6,21:00,
3779,2013.07.29,8551.6,7710.6,6985.6,6863.4,-1.8,847.2,12.3,15:00,
3780,2013.07.30,8551.6,7742.9,7076.3,6793.9,-4,949,14,15:00,
3781,2013.07.31,8551.6,7746.5,6852.5,6576.4,-4,1170.1,17.8,15:00,
3782,2013.08.01,8551.6,7641.6,6731.4,6395.9,-5,1245.7,19..5,15:00,
3783,2013.08.02,8551.6,7560.9,6685.1,6264.9,-6.3,1296,20.7,15:00,
3784,2013.08.03,8551.6,7308.3,6227.9,5918.2,-5,1390.1,23.5,14:00,
3785,2013.08.04,8551.6,7401.7,6323.6,5881.3,-7,1520.4,25.9,21:00,
3786,2013.08.05,8551.6,7753.2,7429.1,6785.6,-8.7,967.6,14.3,15:00,
3787,2013.08.06,8551.6,7789.5,7365.3,6885.2,-6.5,904.3,13.1,12:00,
3788,2013.08.07,8551.6,7783.1,7249.7,7182.5,-0.9,600.6,8.4,15:00,
3789,2013.08.08,8551.6,7805.6,7294,7381.9,1.2,423.7,5.7,17:00,
3790,2013.08.09,8551.6,7804.6,7028.8,7360,4.7,444.6,6,15:00,
3791,2013.08.10,8551.6,7571,6352.4,6747.6,6.2,823.4,12.2,12:00,
3792,2013.08.11,8551.6,7496,5796,6283.7,8.4,1212.3,19.3,21:00,
3793,2013.08.12,8551.6,7741.3,6909,7330.2,6.1,411.1,5.6,12:00,
3794,2013.08.13,8551.6,7703.9,6901.8,7261.5,5.2,442.4,6.1,15:00,
3795,2013.08.14,8551.6,7777.8,6238.7,7250.1,16.2,527.7,7.3,12:00,
3796,2013.08.15,8551.6,7723.3,6948.1,6902.7,-0.7,820.6,11.9,15:00,
3797,2013.08.16,8551.6,7816.7,7113.5,7321.6,2.9,495.1,6.8,12:00,
3798,2013.08.17,8551.6,7596.8,6376.8,6711.8,5.3,885,13.2,15:00,
3799,2013.08.18,8551.6,7692.2,5936,6271,5.6,1421.2,22.7,21:00,
3800,2013.08.19,8613.6,7873.4,7105.9,7401.5,4.2,471.9,6.4,15:00,
3801,2013.08.20,8613.6,7790.8,7099.2,7331.5,3.3,459.3,6.3,15:00,
3802,2013.08.21,8613.6,7698.2,6603.7,7326.6,11,371.6,5.1,15:00,
3803,2013.08.22,8613.6,7763.1,6496,7365.7,13.4,397.4,5.4,15:00,
3804,2013.08.23,8613.6,7707.2,6370.8,7052.7,10.7,654.5,9.3,12:00,
3805,2013.08.24,8613.6,7483.4,6059.9,6306.1,4.1,1177.3,18.7,12:00,
3806,2013.08.25,8613.6,7596.3,5806.8,5631.6,-3,1964.7,34.9,21:00,
3807,2013.08.26,8613.6,7774.7,7104.6,6900.3,-2.9,874.4,12.7,15:00,
3808,2013.08.27,8613.6,7741.4,6571.5,6928.6,5.4,812.8,11.7,15:00,
3809,2013.08.28,8613.6,7642.9,6878,6947.5,1,695.4,10,15:00,
3810,2013.08.29,8613.6,7595.1,6584,6962.3,5.8,632.8,9.1,12:00,
3811,2013.08.30,8613.6,7558.8,6478.8,6809.5,5.1,749.3,11,15:00,
3812,2013.08.31,8613.6,7261.1,5819.6,5949.3,2.2,1311.8,22,15:00,
3813,2013.09.01,8613.6,7322.9,5460.2,5417.2,-0.8,1905.7,35.2,20:00,
3814,2013.09.02,8613.6,7690.8,6769.3,6523.8,-3.6,1167,17.9,15:00,
3815,2013.09.03,8613.6,7661.4,6623.4,6348.8,-4.3,1312.6,20.7,11:00,
3816,2013.09.04,8613.6,7750.2,6556.6,6430.3,-1.9,1319.9,20.5,17:00,
3817,2013.09.05,8613.6,7747.3,6409.6,6332.3,-1.2,1415,22.3,15:00,
3818,2013.09.06,8613.6,7782.4,6486,6269.7,-3.3,1512.7,24.1,11:00,
3819,2013.09.07,8613.6,7400.6,5695.3,5734.1,0.7,1666.5,29.1,15:00,
3820,2013.09.08,8613.6,7374.7,5260.7,5309.9,0.9,2064.8,38.9,20:00,
3821,2013.09.09,8613.6,7555.7,6338.2,6510.6,2.7,1045.1,16.1,15:00,
3822,2013.09.10,8613.6,7659.4,6369,6550.4,2.9,1109,16.9,17:00,
3823,2013.09.11,8613.6,7673.8,6359.8,6606.1,3.9,1067.7,16.2,17:00,
3824,2013.09.12,8613.6,7626.3,6373,6621.3,3.9,1005,15.2,17:00,
3825,2013.09.13,8613.6,7633.7,6146.1,6768.9,10.1,864.8,12.8,15:00,
3826,2013.09.14,8613.6,7312.3,5581.4,6117.4,9.6,1194.9,19.5,12:00,
3827,2013.09.15,8613.6,7512.4,5205.3,5543.8,6.5,1968.6,35.5,20:00,
3828,2013.09.16,8613.6,7621.9,6051.7,6283.9,3.8,1338,21.3,15:00,
3829,2013.09.17,8613.6,7734.6,6163.2,6039.7,-2,1694.9,28.1,12:00,
3830,2013.09.18,8613.6,7293.2,6155.2,4770.3,-22.5,2522.9,52.9,20:00,
3831,2013.09.19,8613.6,7316.8,6193.3,4409.5,-28.8,2907.3,65.9,20:00,
3832,2013.09.20,8613.6,7254,6150.4,4723.5,-23.2,2530.5,53.6,20:00,
3833,2013.09.21,8613.6,7100.1,5607.4,5091.3,-9.2,2008.8,39.5,20:00,
3834,2013.09.22,8613.6,7115.4,5264.8,5263.7,0.0.,1851.7,35.2,20:00,
3835,2013.09.23,8613.6,7141.1,6195.5,6491.9,4.8,649.2,10,15:00,
3836,2013.09.24,8613.6,7235.5,6199.9,6576.5,6.1,659,10,15:00,
3837,2013.09.25,8613.6,7289.1,6184.9,6304.1,1.9,985,15.6,15:00,
3838,2013.09.26,8613.6,7196.3,6098.8,6170.8,1.2,1025.5,16.6,20:00,
3839,2013.09.27,8613.6,7074.2,5668.6,6126.3,4.4,947.9,15.5,15:00,
3840,2013.09.28,8613.6,6708.1,4604.8,5666.8,23.1,1041.3,18.4,11:00,
3841,2013.09.29,8613.6,6905.2,5130.2,5272.5,27.7,1632.7,31,20:00,
3842,2013.09.30,8613.6,6987.5,4407.9,6276.4,42.4,711.1,11.3,17:00,
3843,2013.10.01,8613.6,6888.8,4877.8,6353.2,30.3,535.6,8.4,19:00,
3844,2013.10.02,8613.6,6809.2,5192.5,6268.5,20.7,540.7,8.6,11:00,
3845,2013.10.03,8613.6,6869.3,5954.9,5722.2,-3.1,1097.1,19,20:00,
3846,2013.10.04,8613.6,6832.4,6013.8,6118.2,1.7,714.2,11.7,19:00,
3847,2013.10.05,8613.6,6749.7,5540.1,5566.7,0.5,1183,21.3,12:00,
3848,2013.10.06,8613.6,6869.5,5145.7,5301.7,3,1567.8,29.6,20:00,
3849,2013.10.07,8613.6,7007.4,6035.9,6491.1,7.5,516.3,8,19:00,
3850,2013.10.08,8633.3,6987.9,6097.2,6407.5,5.1,580.4,9.1,11:00,
3851,2013.10.09,8633.3,6897.4,6009.9,5976.6,-0.6,920.8,15.4,15:00,
3852,2013.10.10,8633.3,6978.4,6116.9,6413.6,4.9,564.8,8.8,19:00,
3853,2013.10.11,8633.3,6941,5978,6211.8,3.9,729.2,11.7,11:00,
3854,2013.10.12,8633.3,6696,5363.2,5456.8,1.8,1239.2,22.7,12:00,
3855,2013.10.13,8633.3,6675.4,5081.5,5149.4,1.3,1526,29.6,20:00,
3856,2013.10.14,8633.3,6856.7,6019.6,6268.5,4.1,588.2,9.4,19:00,
3857,2013.10.15,8633.3,6861.3,6081.4,6257.4,2.9,640.8,10.3,19:00,
3858,2013.10.16,8633.3,6909.8,6025.7,6149.8,2.1,760,12.4,19:00,
3859,2013.10.17,8633.3,6858.2,6103.9,6239.4,2.2,618.8,9.9,19:00,
3860,2013.10.18,8633.3,6772,6002,6191.1,3.2,580.9,9.4,19:00,
3861,2013.10.19,8633.3,6671.3,5417.4,5552.8,2.5,1118.5,20.1,11:00,
3862,2013.10.20,8633.3,6591.4,5145.6,5148.7,0.1,1442.7,28,20:00,
3863,2013.10.21,8633.3,6800.4,6142.9,6209.9,1.1,590.5,9.5,19:00,
3864,2013.10.22,8633.3,6875.7,6162.2,6282.2,2,593.5,9.4,19:00,
3865,2013.10.23,8633.3,6898.6,6096.5,6218.5,2,680.1,10.9,19:00,
3866,2013.10.24,8633.3,6966.5,6130.8,6277.7,2.4,688.8,11,19:00,
3867,2013.10.25,8633.3,7057.3,6037.1,6239.8,3.4,817.5,13.1,19:00,
3868,2013.10.26,8633.3,6641.4,5527.7,5480.1,-0.9,1161.3,21.2,11:00,
3869,2013.10.27,8633.3,6817.2,5151.6,5178.8,0.5,1638.4,31.6,20:00,
3870,2013.10.28,8633.3,6935.6,6114.4,6315.5,3.3,620.1,9.8,19:00,
3871,2013.10.29,8633.3,7000.5,6116.5,6392.6,4.5,607.9,9.5,19:00,
3872,2013.10.30,8633.3,7020.1,6148.1,6282.4,2.2,737.7,11.7,19:00,
3873,2013.10.31,8633.3,647,6275.8,6332.9,0.9,647,10.2,1:00,
3874,2013.11.01,8633.3,6940.4,6177.5,6106.6,-1.2,833.8,13.7,19:00,
3875,2013.11.02,8633.3,6792.4,5519.1,555.7,0.7,1236.7,22.3,12:00,
3876,2013.11.03,8633.3,6853.2,5303.8,5235.9,-1.3,1617.3,30.9,23:00,
3877,2013.11.04,8633.3,7106.4,6326.7,6262.3,-1,844.1,13.5,19:00,
3878,2013.11.05,8633.3,7113.6,6387.1,6266.8,-1.9,823.1,13.1,19:00,
3879,2013.11.06,8633.3,7145.7,6244.8,6265.7,0.3,880,14,17:00,
3880,2013.11.07,8633.3,7159.3,6337.9,6267.1,-1.1,892.2,14.2,19:00,
3881,2013.11.08,8633.3,7208.4,6293.3,6279.6,-0.2,928.8,14.8,19:00,
3882,2013.11.09,8633.3,6836.4,5560.6,5596.8,0.7,1239.6,22.1,11:00,
3883,2013.11.10,8633.3,6977.2,5424.2,5414.4,-0.2,1562.8,28.9,23:00,
3884,2013.11.11,8633.3,7396.3,6385.6,6586.5,3.2,809.8,12.3,19:00,
3885,2013.11.12,8633.3,7415.5,6507.1,6642.6,2.1,772.9,11.6,19:00,
3886,2013.11.13,8633.3,7379.4,6559.7,6615,0.8,764.4,11.6,10:00,
3887,2013.11.14,8633.3,7381.9,6560,6708.2,2.3,673.7,10,11:00,
3888,2013.11.15,8633.3,7433.1,6581.7,6566.6,-0.2,866.5,13.2,10:00,
3889,2013.11.16,8633.3,7062.1,5832.5,5898.6,1.1,1163.5,19.7,11:00,
3890,2013.11.17,8633.3,7173.7,5587.4,5601.8,0.3,1571.9,28.1,23:00,
3891,2013.11.18,8633.3,7474.2,6684.6,6931.6,3.7,542.6,7.8,18:00,
3892,2013.11.19,8633.3,7499.2,6733.8,6948.3,3.2,550.9,7.9,18:00,
3893,2013.11.20,8633.3,7623.8,6786.1,6983.7,2.9,640.1,9.2,10:00,
3894,2013.11.21,8633.3,7600.1,6680.3,6940,3.9,660.1,9.5,10:00,
3895,2013.11.22,8633.3,7613.8,6656.8,6891.5,3.5,722.3,10.5,10:00,
3896,2013.11.23,8633.3,7479.3,5920.3,5720,2.1,1759.3,30.8,11:00,
3897,2013.11.24,8633.3,7479.3,5602.1,5622.1,0.4,1857.2,33,1:00,
3898,2013.11.25,8633.3,7704.4,6860.2,6905.3,0.7,799.1,11.6,18:00,
3899,2013.11.26,8633.3,7730.6,6895.8,6994.3,1.4,736.3,10.5,10:00,
3900,2013.11.27,8633.3,7716.8,6829.7,7119.2,4.2,597.6,8.4,11:00,
3901,2013.11.28,8633.3,7887,6906.2,7268.6,5.3,618.4,8.5,10:00,
3902,2013.11.29,8633.3,7965.3,6877.9,7247.2,5.4,718.1,9.9,10:00,
3903,2013.11.30,8696.9,7591.9,6074.5,6218.4,2.4,1373.5,22.1,11:00,
3904,2013.12.01,8696.9,7629.3,5740.1,5785.6,0.8,1843.7,31.9,0:00,
3905,2013.12.02,8696.9,7871,7077.1,6994.1,-1.2,876.9,12.5,11:00,
3906,2013.12.03,8696.9,7949.2,7177.4,6964.2,-3,985,14.1,10:00,
3907,2013.12.04,8696.9,7892,7250.2,7024.1,-3.1,867.9,12.4,10:00,
3908,2013.12.05,8696.9,7867.4,7274.4,6996.4,-3.8,870,12.4,10:00,
3909,2013.12.06,8696.9,7974.6,7329.1,6993.9,-4.6,980.7,14,10:00,
3910,2013.12.07,8696.9,7632.5,6482.6,6143,-5.2,1489.5,24.2,11:00,
3911,2013.12.08,8696.9,7697.9,6263.8,5780.2,-7.7,1917.7,33.2,1:00,
3912,2013.12.09,8696.9,8091.8,7426.9,7101.2,-4.4,990.6,13.9,11:00,
3913,2013.12.10,8696.9,8163.7,7405.2,7093.2,-4.2,1070.5,15.1,10:00,
3914,2013.12.11,8696.9,8199.6,7389,7170.6,-3,1029,14.4,11:00,
3915,2013.12.12,8696.9,8125.6,7324.4,7289.8,-0.5,835.8,11.5,10:00,
3916,2013.12.13,8696.9,8078,7392.8,7391.7,0,686.3,9.3,11:00,
3917,2013.12.14,8696.9,7697.2,6351.3,6473.3,1.9,1223.9,18.9,11:00,
3918,2013.12.15,8696.9,7876.6,5937.5,6095.7,2.7,1780.9,29.2,0:00,
3919,2013.12.16,8696.9,8127,7240.7,7568.1,4.5,558.9,7.4,11:00,
3920,2013.12.17,8696.9,8129.5,7517.2,7510.8,-0.1,618.7,8.2,11:00,
3921,2013.12.18,8696.9,8111.7,6776.9,7299.1,7.7,812.6,11.1,10:00,
3922,2013.12.19,8696.9,8081,7515.4,7411.8,-1.4,669.2,9,11:00,
3923,2013.12.20,8696.9,8158.8,7494.7,7493.5,0,665.3,8.9,11:00,
3924,2013.12.21,8696.9,7885.1,6451.5,6543.8,1.4,1341.3,20.5,11:00,
3925,2013.12.22,8696.9,7941.3,6330.6,6136.7,-3.1,1804.6,29.4,1:00,
3926,2013.12.23,8696.9,8100.8,7430,7362.9,-0.9,737.9,10,11:00,
3927,2013.12.24,8696.9,8059.7,6587.4,7450.1,13.1,609.6,8.2,10:00,
3928,2013.12.25,8696.9,8080.3,7598.7,6366.8,-16.2,1713.5,26.9,1:00,
3929,2013.12.26,8696.9,8077.9,7510.5,7396.1,-1.5,681.8,9.2,11:00,
3930,2013.12.27,8696.9,8112.9,7307.3,7467.5,2.2,645.4,8.6,11:00,
3931,2013.12.28,8696.9,7928.3,6360.9,6547.8,2.9,1380.5,21.1,11:00,
3932,2013.12.29,8696.9,8026.6,6181.9,6189.6,0.1,1837,19.5,1:00,
3933,2013.12.30,8696.9,8147.2,6526.6,7141.5,9.4,1005.7,14.1,11:00,
3934,2013.12.31,8696.9,8153.6,6017.8,6791.6,12.9,1362,20.1,10:00,
3935,2014.01.01,8696.9,8095.7,7338.7,5752.6,-21.6,2343.1,40.7,1:00,
3936,2014.01.02,8696.9,8112.1,7652.2,6886.8,-10,1225.3,17.8,11:00,
3937,2014.01.03,8696.9,8123.9,7637.5,7119.5,-6.8,1004.4,14.1,10:00,
3939,2014.01.04,8696.9,7989.8,6805.3,6259.9,-8,1729.9,27.6,11:00,
3940,2014.01.05,8696.9,8059.5,6414.7,5958,-7.1,2101.5,35.3,0:00,
3941,2014.01.06,8696.9,8190.4,7538.3,7294.8,-3.2,895.6,12.3,10:00,
3942,2014.01.07,8696.9,8222.4,7522,7333.8,-2.5,888.6,12.1,10:00,
3943,2014.01.08,8696.9,8222.6,7560.9,7302.9,-3.4,919.7,12.6,11:00,
3944,2014.01.09,8696.9,8252.5,7557,7555.5,0,697,9.2,10:00,
3945,2014.01.10,8696.9,8234.8,7558.3,7638.9,1.1,595.9,7.8,11:00,
3946,2014.01.11,8696.9,8052.7,6545.8,6578.3,0.5,1474.4,22.4,11:00,
3947,2014.01.12,8696.9,8331.8,6133.4,6212.5,1.3,2119.3,34.1,0:00,
3948,2014.01.13,8696.9,8348.4,7286.9,7617.3,4.5,731.1,9.6,11:00,
3949,2014.01.14,8696.9,8375.5,7336.4,7644.2,4.2,731.3,9.6,10:00,
3950,2014.01.15,8696.9,8369,7280.8,7593.9,4.3,775.1,10.2,10:00,
3951,2014.01.16,8696.9,8230,7361.3,7547.3,2.5,682.7,9,11:00,
3952,2014.01.17,8696.9,8391.1,7413.5,7535.9,1.7,855.2,11.3,10:00,
3953,2014.01.18,8696.9,8280.2,6473.7,6627.5,2.4,1652.7,24.9,11:00,
3954,2014.01.19,8696.9,8278.6,6101.3,6268.2,2.7,2010.4,32.1,1:00,
3955,2014.01.20,8696.9,8351.4,7169.6,7528.2,5,823.2,10.9,11:00,
3956,2014.01.21,8696.9,8408,7043.9,7675.1,9,732.9,9.5,11:00,
3957,2014.01.22,8696.9,8407.7,7055.5,7630.6,8.2,777.1,10.2,10:00,
3958,2014.01.23,8696.9,8313.5,7089.5,7536.2,6.3,777.3,10.3,10:00,
3959,2014.01.24,8696.9,8278,7334,7339.1,0.1,938.9,12.8,10:00,
3960,2014.01.25,8696.9,7920.1,6601.1,6435.9,-2.5,1484.2,23.1,11:00,
3961,2014.01.26,8696.9,8131.3,6309.2,6118.2,-3,2013.1,32.9,0:00,
3962,2014.01.27,8717.7,8321.3,7358.9,7344.4,-0.2,976.9,13.3,10:00,
3963,2014.01.28,8717.1,8313.9,7230.9,7153.9,-1.1,1160,16.2,10:00,
3964,2014.01.29,8717.1,8224.4,7036.6,6965.9,-1,1258.5,18.1,10:00,
3965,2014.01.30,8717.1,8128.1,6913.6,5644,-18.4,2484.1,44,1:00,
3966,2014.01.31,8717.1,8063.2,6735,5106.8,-24.2,2956.4,58,0:00,
3967,2014.02.01,8717.1,7863.4,6223.4,5152.1,-17.2,2711.3,52.6,0:00,
3968,2014.02.02,8717.1,7995,6033.3,5337.4,-11.5,2657.6,49.8,0:00,
3969,2014.02.03,8717.1,8173.6,7035.2,6862,-2.5,1311.6,19.1,1:00,
3970,2014.02.04,8717.1,8323.8,7251.5,7544.3,4,779.5,10.3,11:00,
3971,2014.02.05,8717.1,8333.3,7098.5,7729.5,8.9,603.8,7.8,10:00,
3972,2014.02.06,8717.1,8287.3,7396.4,7627.4,3.1,659.9,8.7,10:00,
3973,2014.02.07,87171.1,8192.1,7419.6,7429.7,0.1,762.4,10.3,10:00,
3974,2014.02.08,8717.1,7936.8,6246.8,6522,4.4,1414.8,21.7,11:00,
3975,2014.02.09,8717.1,8185.8,5467.8,6060.4,10.8,2125.4,35.1,0:00,
3976,2014.02.10,8717.1,8224.9,5633.8,7440.4,32.1,784.5,10.5,11:00,
3977,2014.02.11,8717.1,8233.7,6252.5,7398.2,18.3,835.5,11.3,10:00,
3978,2014.02.12,8717.1,8204.9,7055.1,7330.2,3.9,874.7,11.9,10:00,
3979,2014.02.13,8717.1,8147.2,7141.4,7337.1,2.7,810.1,11,10:00,
3980,2014.02.14,8717.1,8177.4,6969.7,7239.8,3.9,937.6,13,10:00,
3981,2014.02.15,8717.1,7903.6,6395.2,6294.4,-1.6,1609.2,25.6,11:00,
3982,2014.02.16,8717.1,7928.8,5971.8,5879.7,-1.5,2049.1,34.9,1:00,
3983,2014.02.17,8717.1,8014.6,7027.8,7090,0.9,924.6,13,10:00,
3984,2014.02.18,8717.1,8030,7124.3,7112,-0.2,918,12.9,10:00,
3985,2014.02.19,8717.1,8051.5,7182.6,7187.2,0.1,864.3,12,10:00,
3986,2014.02.20,8717.1,7951,7129.4,7164.1,0.5,786.9,11,10:00,
3987,2014.02.21,8717.1,7983.4,7024,7142.8,1.7,840.6,11.8,10:00,
3988,2014.02.22,8717.1,7729.6,6277.3,6275,0,1454.6,23.2,11:00,
3989,2014.02.23,8717.1,7786.4,5950.3,5863.1,-1.5,1923.3,32.8,1:00,
3990,2014.02.24,8717.1,7823.2,6951.3,6997.2,0.7,826,11.8,10:00,
3991,2014.02.25,8717.1,7601.9,6975.8,6958.3,-0.3,643.6,9.2,10:00,
3992,2014.02.26,8717.1,7572.5,6691.9,6942,3.7,630.5,9.1,10:00,
3993,2014.02.27,8717.1,7574.9,6637.8,6734.2,1.5,840.7,12.5,10:00,
3994,2014.02.28,8717.1,7627.4,6163.9,6717.9,9,909.5,13.5,10:00,
3995,2014.03.01,8717.1,7414.8,6014.4,5885,-2.2,1529.8,26,23:00,
3996,2014.03.02,8717.1,7469.5,5756.8,5680.7,-1.3,1788.8,31.5,23:00,
3997,2014.03.03,8717.1,7608.4,6965.3,6857.5,-1.6,750.9,11,10:00,
3998,2014.03.04,8717.1,7687.6,6925.2,6993.2,1,694.4,9.9,10:00,
3999,2014.03.05,8717.1,7653.4,6855.1,7016.2,2.4,637.2,9.1,10:00,
4000,2014.03.06,8717.1,7732.2,6603.5,7138.4,8.1,593.8,8.3,10:00,
4001,2014.03.07,8717.1,7801.6,6633.5,7216.7,8.8,584.9,8.1,10:00,
4002,2014.03.08,8717.1,7345.5,5712.5,6353.7,11.2,991.8,15.6,11:00,
4003,2014.03.09,8717.1,7541.5,5532.8,5899.8,6.6,1641.7,27.8,0:00,
4004,2014.03.10,8717.1,7710,6607.3,7162.9,8.4,547.1,7.6,11:00,
4005,2014.03.11,8717.1,7702,6605.2,7092.2,7.4,609.8,8.6,10:00,
4006,2014.03.12,8717.1,7652.7,6666.8,7083.6,6.3,569.1,8,11:00,
4007,2014.03.13,8717.1,7650.5,6634.6,7093.4,6.9,557.1,7.9,10:00,
4008,2014.03.14,8717.1,7611.1,6675.2,6892.8,3.3,718.3,10.4,10:00,
4009,2014.03.15,8717.1,7065.7,5886.9,6173.4,4.9,892.3,14.5,11:00,
4010,2014.03.16,8717.1,7171.1,5458.5,5570.3,2.1,1600.8,28.7,1:00,
4011,2014.03.17,8717.1,7473.6,6403.8,6580.9,2.8,892.7,13.6,10:00,
4012,2014.03.18,8717.1,7449.6,6427.5,6554.3,2,895.3,13.7,10:00,
4013,2014.03.19,8717.1,7523.2,6595.2,6673.7,1.2,849.5,12.7,11:00,
4014,2014.03.20,8717.1,7609.5,6715.9,6740,0.4,869.5,12.9,10:00,
4015,2014.03.21,8717.1,7610.6,6696.4,6780.9,1.3,829.7,12.2,10:00,
4016,2014.03.22,8717.1,7343.2,5851.4,5983.8,2.3,1359.4,22.7,11:00,
4017,2014.03.23,8717.1,7427.2,5458.9,5541.9,1.5,1885.3,34,1:00,
4018,2014.03.24,8717.1,7562.2,6571.8,6454.5,-1.8,1107.7,17.2,10:00,
4019,2014.03.25,8717.1,7637,6610.6,6448.2,-2.5,1188.8,18.4,11:00,
4020,2014.03.26,8717.1,7561,6462.7,6414.9,-0.7,1146.1,17.9,11:00,
4021,2014.03.27,8717.1,7613.2,6389.1,6401.1,0.2,1212.1,18.9,10:00,
4022,2014.03.28,8717.1,7575.3,6376.8,6241.3,-2.1,1334,21.4,10:00,
4023,2014.03.29,8717.1,7242.5,5697.3,5816.4,2.1,1426.1,24.5,11:00,
4024,2014.03.30,8717.7,7063,5400.7,5335.4,-1.2,1727.6,32.4,23:00,
4025,2014.03.31,8717.7,7172.8,6361.1,6248.7,-1.8,924.1,14.8,11:00,
4026,2014.04.01,8717.1,7175.6,6494.4,6241.8,-3.9,933.8,15,20:00,
4028,2014.04.02,8773.4,7084.5,6396.7,6189,-3.3,895.5,14.5,10:00,
4029,2014.04.03,8733.4,7190,6274,6350.4,1.2,839.6,13.2,20:00,
4030,2014.04.04,8733.4,7129.1,6060.1,6375.7,5.2,781,12.2,11:00,
4031,2014.04.05,8733.4,7186,5729.5,5752.7,0.4,1650.3,30.2,11:00,
4032,2014.04.06,8733.4,7120.3,5449.1,5459.8,0.2,1660.5,30.4,23:00,
4033,2014.04.07,8733.4,7120.3,6330.6,6372.2,0.7,748.1,11.7,11:00,
4034,2014.04.08,8733.4,7076.6,6409.8,6301,-1.7,775.5,12.3,20:00,
4035,2014.04.09,8785.8,7145.8,6405.4,6334.3,-1.1,811.5,12.8,10:00,
4036,2014.04.10,8785.8,7100.8,6409.2,6334.5,-1.2,766.3,12.1,10:00,
4037,2014.04.11,8785.8,7174.2,6370.6,6331.4,-0.6,842.8,13.3,10:00,
4038,2014.04.12,8785.8,6959.4,5649.1,5782,2.4,1177.4,20.4,11:00,
4039,2014.04.13,8785.8,6978.9,5379,5302.6,-1.4,1676.3,31.6,23:00,
4040,2014.04.14,8785.8,7123.7,6332,6227.2,-1.7,896.5,14.4,20:00,
4041,2014.04.15,8785.8,7016.6,6163.4,6233.3,1.1,783.3,12.6,20:00,
4042,2014.04.16,8785.8,6996.1,6218.9,6195.6,-0.4,800.5,12.9,15:00,
4043,2014.04.17,8785.8,7127.3,6177.8,6306.9,2.1,820.4,13,20:00,
4044,2014.04.18,8785.8,7149.4,6131,6289.8,2.6,859.6,13.7,11:00,
4045,2014.04.19,8785.8,6997.9,5861.9,5744.7,-2,1253.2,21.8,11:00,
4046,2014.04.20,8785.5,7049.1,5325,5259.1,-1.2,1790,34,21:00,
4047,2014.04.21,8785.8,7215.6,6089.2,6131.2,0.7,1084.4,17.7,20:00,
