No,Date,Installed_Capacity,Supply_Capacity,Maximum_Power_Last_Year,Maximum_Power_This_Year,Increasment,Supply_Reserve,Reserve_Rate
4750,2016.03.23 10:00,"9,879.6","8,679.7","6,782.9","6,651.8",-1.9,"2,027.9",30.5
4751,2016.03.24 10:00,"9,879.6","8,800.5","6,689.9","6,741.1",0.8,"2,059.4",30.4
4752,2016.03.25 10:00,"9,879.6","8,895.0","6,638.5","6,780.3",2.1,"2,114.7",31.2
4753,2016.03.26 01:00,"9,879.6","8,616.3","5,776.2","5,920.4",2.5,"2,695.9",45.5
4754,2016.03.27 23:00,"9,879.6","8,330.9","5,459.1","5,606.6",2.7,"2,724.3",48.6
4755,2016.03.28 10:00,"9,879.6","8,797.8","6,367.0","6,645.3",4.4,"2,152.5",32.4
4756,2016.03.29 10:00,"9,879.6","8,712.2","6,574.6","6,699.6",1.9,"2,012.6",30.0
4757,2016.03.30 10:00,"9,879.6","8,801.4","6,558.4","6,528.6",-0.5,"2,272.8",34.8
4758,2016.03.31 10:00,"9,879.6","8,801.6","6,470.8","6,537.2",1.0,"2,264.4",34.6
4759,2016.04.01 10:00,"9,879.6","8,936.6","6,503.0","6,332.1",-2.6,"2,604.5",41.1
4760,2016.04.02 11:00,"9,879.6","8,109.0","5,649.8","5,600.0",-0.9,"2,509.0",44.8
4761,2016.04.03 23:00,"9,879.6","8,080.5","5,459.6","5,475.8",0.3,"2,604.7",47.6
4762,2016.04.04 11:00,"9,879.6","8,630.8","6,574.9","6,462.2",-1.7,"2,168.6",33.6
4763,2016.04.05 10:00,"9,879.6","8,598.7","6,643.6","6,382.1",-3.9,"2,216.6",34.7
4764,2016.04.06 10:00,"9,879.6","8,616.8","6,658.2","6,397.3",-3.9,"2,219.5",34.7
4765,2016.04.07 10:00,"9,879.6","8,604.8","6,575.1","6,576.5",0.0,"2,028.3",30.8
4766,2016.04.08 10:00,"9,879.6","8,575.8","6,440.9","6,436.4",-0.1,"2,139.4",33.2
4767,2016.04.09 11:00,"9,879.6","7,944.5","5,649.9","5,689.7",0.7,"2,254.8",39.6
4768,2016.04.10 21:00,"9,879.6","8,072.2","5,400.0","5,399.1",0.0,"2,673.1",49.5
4769,2016.04.11 20:00,"9,879.6","8,496.6","6,495.6","6,384.2",-1.7,"2,112.4",33.1
4770,2016.04.12 10:00,"9,879.6","8,487.1","6,578.6","6,362.9",-3.3,"2,124.2",33.4
4771,2016.04.14 11:00,"9,879.6","8,392.2","6,521.1","6,404.5",-1.8,"1,987.7",31.0
4772,2016.04.13 11:00,"9,879.6","8,525.6","6,508.6","6,159.2",-5.4,"2,366.4",38.4
4773,2016.04.15 10:00,"9,879.6","8,426.6","6,310.4","6,273.0",-0.6,"2,153.6",34.3
4774,2016.04.16 12:00,"9,879.6","7,672.6","5,680.0","5,660.5",-0.3,"2,012.1",35.3
4775,2016.04.17 21:00,"9,879.6","7,616.4","5,410.2","5,362.9",-0.9,"2,253.5",42.0
4776,2016.04.18 20:00,"9,879.6","8,244.2","6,561.8","6,301.6",-4.0,"1,942.6",30.8
4777,2016.04.19 20:00,"9,879.6","8,226.9","6,319.6","6,302.5",-0.3,"1,924.4",30.5
4778,2016.04.20 17:00,"9,879.6","8,146.5","6,271.9","6,304.0",0.5,"1,842.5",29.2
4779,2016.04.21 11:00,"9,894.8","8,184.9","6,252.2","6,548.9",4.7,"1,636.0",25.0
4780,2016.04.22 17:00,"9,894.8","8,116.3","6,193.9","6,261.1",1.1,"1,855.2",29.6
4781,2016.04.23 11:00,"9,894.8","7,813.8","5,510.1","5,670.9",2.9,"2,142.9",37.8
4782,2016.04.24 21:00,"9,894.8","7,812.3","5,244.1","5,314.8",1.3,"2,497.5",47.0
4783,2016.04.25 20:00,"9,894.8","8,181.7","6,189.7","6,177.0",-0.2,"2,004.7",32.5
4784,2016.04.26 17:00,"9,894.8","8,095.4","6,273.0","6,314.0",0.7,"1,781.4",28.2
4785,2016.04.27 15:00,"9,894.8","8,183.2","6,354.0","6,456.6",1.6,"1,726.6",26.7
4786,2016.04.28 11:00,"9,894.8","8,185.0","6,220.4","6,276.1",0.9,"1,908.9",30.4
4787,2016.04.29 11:00,"9,894.8","8,089.1","5,495.9","6,163.5",12.1,"1,925.6",31.2
4788,2016.04.30 11:00,"9,894.8","7,644.4","5,308.6","5,482.4",3.3,"2,162.0",39.4
4789,2016.05.01 21:00,"9,894.8","7,548.5","5,161.1","5,252.8",1.8,"2,295.7",43.7
4790,2016.05.02 17:00,"9,894.8","8,091.5","5,705.3","6,378.8",11.8,"1,712.7",26.8
4791,2016.05.03 11:00,"9,894.8","8,174.9","5,517.9","6,468.2",17.2,"1,706.7",26.4
4792,2016.05.04 10:00,"9,894.8","8,178.0","6,105.6","6,079.9",-0.4,"2,098.1",34.5
4793,2016.05.05 21:00,"9,894.8","7,895.7","6,148.9","5,679.3",-7.6,"2,216.4",39.0
4794,2016.05.06 11:00,"9,894.8","8,049.4","6,200.5","5,753.4",-7.2,"2,296.0",39.9
4795,2016.05.07 21:00,"9,894.8","7,535.4","5,580.0","5,303.4",-5.0,"2,232.0",42.1
4796,2016.05.08 21:00,"9,894.8","7,524.9","5,209.6","5,255.7",0.9,"2,269.2",43.2
4797,2016.05.09 17:00,"9,894.8","7,764.5","6,240.7","6,357.9",1.9,"1,406.6",22.1
4798,2016.05.10 11:00,"9,894.8","7,915.8","6,149.9","6,463.4",5.1,"1,452.4",22.5
4799,2016.05.11 17:00,"9,894.8","7,897.4","6,202.5","6,260.5",0.9,"1,636.9",26.1
4800,2016.05.12 17:00,"9,894.8","7,818.0","6,382.7","6,330.5",-0.8,"1,487.5",23.5
4801,2016.05.13 17:00,"9,894.8","7,958.1","6,406.9","6,305.9",-1.6,"1,652.2",26.2
4802,2016.05.14 21:00,"9,894.8","7,329.0","5,621.7","5,561.1",-1.1,"1,767.9",31.8
4803,2016.05.15 21:00,"9,894.8","7,397.3","5,247.4","5,381.1",2.5,"2,016.2",37.5
4804,2016.05.16 17:00,"9,894.8","7,773.4","6,286.4","6,226.7",-0.9,"1,546.7",24.8
4805,2016.05.17 17:00,"9,894.8","7,733.3","6,309.2","6,376.3",1.1,"1,357.0",21.3
4806,2016.05.18 17:00,"9,894.8","7,752.8","6,214.7","6,494.4",4.5,"1,258.4",19.4
4807,2016.05.19 17:00,"9,894.8","7,784.3","6,314.5","6,633.1",5.0,"1,151.2",17.4
4808,2016.05.20 17:00,"9,894.8","7,768.2","6,362.7","6,604.4",3.8,"1,163.8",17.6
4809,2016.05.21 21:00,"9,894.8","7,268.1","5,670.1","5,743.9",1.3,"1,524.2",26.5
4810,2016.05.22 21:00,"9,894.8","7,145.2","5,193.1","5,475.3",5.4,"1,669.9",30.5
4811,2016.05.23 17:00,"9,894.8","7,801.2","5,637.9","6,691.9",18.7,"1,109.3",15.8
4812,2016.05.24 11:00,"9,894.8","7,844.5","6,514.3","6,583.6",1.1,"1,260.9",19.2
4813,2016.05.25 17:00,"9,894.8","7,851.3","6,609.2","6,501.4",-1.6,"1,349.9",20.8
4814,2016.05.26 17:00,"9,894.8","7,961.6","6,692.3","6,620.1",-1.1,"1,341.5",20.3
4815,2016.05.28 12:00,"9,894.8","7,191.0","5,852.6","5,818.1",-0.6,"1,372.9",23.6
4816,2016.05.27 15:00,"9,894.8","7,774.8","6,710.7","6,683.1",-0.4,"1,091.7",16.3
4817,2016.05.30 17:00,"9,894.8","7,743.2","6,571.8","6,746.7",2.7,"1,074.4",15.9
4818,2016.05.29 21:00,"9,894.8","7,137.7","5,368.1","5,476.2",2.0,"1,661.5",30.3
4819,2016.05.31 15:00,"9,894.8","8,008.7","6,617.2","6,801.1",2.8,"1,207.6",17.8
4820,2016.06.01 17:00,"9,894.8","7,987.0","6,532.7","6,655.0",1.9,"1,332.0",20.0
4821,2016.06.02 17:00,"9,894.8","8,030.1","6,626.4","6,724.3",1.5,"1,305.8",19.4
4822,2016.06.03 15:00,"9,894.8","8,065.0","6,328.4","6,724.2",6.3,"1,340.8",19.9
4823,2016.06.04 12:00,"9,894.8","7,180.9","5,611.4","5,833.2",4.0,"1,347.7",23.1
4824,2016.06.05 21:00,"9,894.8","7,132.3","5,371.3","5,485.2",2.1,"1,647.1",30.0
4825,2016.06.06 15:00,"9,894.8","7,290.1","6,547.4","5,823.1",-11.1,"1,467.0",25.2
4826,2016.06.07 17:00,"9,894.8","8,080.7","6,636.4","6,690.2",0.8,"1,390.5",20.8
4827,2016.06.08 15:00,"9,894.8","8,066.1","6,857.3","6,738.4",-1.7,"1,327.7",19.7
4828,2016.06.09 17:00,"9,894.8","8,028.0","6,707.1","6,879.2",2.6,"1,148.8",16.7
4829,2016.06.10 15:00,"9,894.8","7,921.4","6,784.3","6,990.8",3.0,930.6,13.3
4830,2016.06.11 15:00,"9,894.8","7,207.6","6,069.8","6,122.6",0.9,"1,085.0",17.7
4831,2016.06.12 21:00,"9,894.8","7,012.0","5,503.7","5,636.0",2.4,"1,376.0",24.4
4832,2016.06.13 17:00,"9,894.8","7,958.9","6,911.2","6,934.2",0.3,"1,024.7",14.8
4833,2016.06.14 15:00,"9,894.8","8,098.5","6,950.8","6,962.8",0.2,"1,135.7",16.3
4834,2016.06.15 15:00,"9,894.8","8,211.7","6,876.6","6,815.4",-0.9,"1,396.3",20.5
4835,2016.06.16 15:00,"9,894.8","8,186.4","6,845.6","6,796.4",-0.7,"1,390.0",20.5
4836,2016.06.17 17:00,"9,894.8","8,194.1","6,827.3","6,903.7",1.1,"1,290.4",18.7
4837,2016.06.18 15:00,"9,894.8","7,024.0","5,936.3","6,132.6",3.3,891.4,14.5
4838,2016.06.19 21:00,"9,894.8","7,140.4","5,494.5","5,711.1",3.9,"1,429.3",25.0
4839,2016.06.20 15:00,"9,894.8","8,099.9","6,771.6","7,133.3",5.3,966.6,13.6
4840,2016.06.21 15:00,"9,894.8","8,096.6","6,904.6","7,201.8",4.3,894.8,12.4
4841,2016.06.22 15:00,"9,894.8","8,203.4","6,988.2","7,234.0",3.5,969.4,13.4
4842,2016.06.23 15:00,"9,894.8","8,095.6","6,853.8","7,281.6",6.2,814.0,11.2
4843,2016.06.24 15:00,"9,894.8","8,207.4","6,600.6","7,032.5",6.5,"1,174.9",16.7
4844,2016.06.25 21:00,"9,894.8","7,287.6","5,926.7","5,940.6",0.2,"1,347.0",22.7
4845,2016.06.26 21:00,"9,894.8","7,162.1","5,500.7","5,637.0",2.5,"1,525.1",27.1
4846,2016.06.27 15:00,"9,894.8","8,393.4","6,938.1","7,052.0",1.6,"1,341.4",19.0
4847,2016.06.28 15:00,"9,894.8","8,341.6","6,854.5","7,143.1",4.2,"1,198.5",16.8
4848,2016.06.29 15:00,"9,894.8","8,345.7","6,737.0","7,155.6",6.2,"1,190.1",16.6
4849,2016.06.30 15:00,"9,894.8","8,397.8","6,805.8","7,252.8",6.6,"1,145.0",15.8
4850,2016.07.01 15:00,"9,894.8","8,553.3","6,757.2","7,227.5",7.0,"1,325.8",18.3
4851,2016.07.02 12:00,"9,894.8","7,564.4","5,850.8","6,195.2",5.9,"1,369.2",22.1
4852,2016.07.03 21:00,"9,894.8","7,519.9","5,473.0","5,650.9",3.3,"1,869.0",33.1
4853,2016.07.04 15:00,"9,894.8","8,587.3","6,871.8","6,948.7",1.1,"1,638.6",23.6
4854,2016.07.05 15:00,"9,894.8","8,675.3","6,726.7","7,299.3",8.5,"1,376.0",18.9
4855,2016.07.06 15:00,"9,894.8","8,670.5","6,748.1","7,194.9",6.6,"1,475.6",20.5
4856,2016.07.07 15:00,"9,894.8","8,606.8","6,952.4","7,308.6",5.1,"1,298.2",17.8
4857,2016.07.08 15:00,"9,894.8","8,484.7","7,161.2","7,499.7",4.7,985.0,13.1
4858,2016.07.09 15:00,"9,987.8","7,483.0","6,568.7","6,651.5",1.3,831.5,12.5
4859,2016.07.10 21:00,"9,987.8","7,341.3","5,706.2","6,120.3",7.3,"1,221.0",20.0
4860,2016.07.11 15:00,"9,987.8","8,548.1","6,790.6","7,819.7",15.2,728.4,9.3
4861,2016.07.12 15:00,"9,987.8","8,650.6","7,224.9","7,663.0",6.1,987.6,12.9
4862,2016.07.13 15:00,"9,987.8","8,694.4","7,369.1","7,632.6",3.6,"1,061.8",13.9
4863,2016.07.14 15:00,"9,987.8","8,719.4","6,903.2","7,620.3",10.4,"1,099.1",14.4
4864,2016.07.15 15:00,"9,987.8","8,803.2","6,704.5","7,476.7",11.5,"1,326.5",17.7
4865,2016.07.16 12:00,"9,987.8","7,852.6","6,015.1","6,285.9",4.5,"1,566.7",24.9
4866,2016.07.17 21:00,"9,987.8","7,633.9","5,717.2","5,740.1",0.4,"1,893.8",33.0
4867,2016.07.18 17:00,"9,987.8","8,909.1","7,212.8","7,181.0",-0.4,"1,728.1",24.1
4868,2016.07.19 15:00,"10,018.0","8,863.5","7,330.2","7,515.0",2.5,"1,348.5",17.9
4869,2016.07.20 15:00,"10,018.0","8,888.9","7,474.0","7,666.7",2.6,"1,222.2",15.9
4870,2016.07.21 17:00,"10,018.0","8,852.6","7,526.6","7,636.6",1.5,"1,216.0",15.9
4871,2016.07.22 17:00,"10,018.0","8,855.5","7,174.2","7,781.5",8.5,"1,074.0",13.8
4872,2016.07.23 15:00,"10,018.0","7,914.1","6,420.2","6,912.2",7.7,"1,001.9",14.5
4873,2016.07.24 21:00,"10,018.0","7,620.2","6,045.4","6,579.0",8.8,"1,041.2",15.8
4874,2016.07.25 15:00,"10,018.0","8,899.0","7,397.6","8,021.5",8.4,877.5,10.9
4875,2016.07.26 15:00,"10,018.0","8,892.3","7,617.9","8,111.0",6.5,781.3,9.6
4876,2016.07.27 15:00,"10,018.0","8,971.2","7,462.4","8,048.2",7.9,923.0,11.5
4877,2016.07.28 15:00,"10,018.0","8,931.1","7,669.6","7,954.7",3.7,976.4,12.3
4878,2016.07.29 15:00,"10,018.0","8,671.2","7,442.9","7,640.8",2.7,"1,030.4",13.5
4879,2016.07.30 15:00,"10,018.0","7,767.6","6,216.2","6,666.9",7.3,"1,100.7",16.5
4880,2016.07.31 21:00,"10,018.0","7,619.3","6,034.6","6,446.9",6.8,"1,172.4",18.2
4881,2016.08.01 15:00,"10,018.0","8,909.5","6,573.5","6,894.4",4.9,"2,015.1",29.2
4882,2016.08.02 15:00,"10,018.0","8,982.6","6,717.7","6,874.3",2.3,"2,108.3",30.7
4883,2016.08.03 15:00,"10,018.0","8,867.6","6,992.4","6,961.3",-0.4,"1,906.3",27.4
4884,2016.08.04 17:00,"10,018.0","8,841.0","7,515.9","7,569.4",0.7,"1,271.6",16.8
4885,2016.08.05 15:00,"10,018.0","8,809.6","7,691.6","7,757.3",0.9,"1,052.3",13.6
4886,2016.08.06 15:00,"10,018.0","8,123.6","6,968.3","7,160.2",2.8,963.4,13.5
4887,2016.08.07 21:00,"10,018.0","7,681.5","6,266.1","6,751.0",7.7,930.5,13.8
4888,2016.08.08 15:00,"10,018.0","8,960.8","7,650.4","8,370.0",9.4,590.8,7.1
4889,2016.08.09 15:00,"10,018.0","9,144.0","7,602.8","8,272.4",8.8,871.6,10.5
4890,2016.08.10 17:00,"10,018.0","9,238.6","7,351.1","8,312.3",13.1,926.3,11.1
4891,2016.08.11 17:00,"10,018.0","9,168.0","7,416.0","8,497.4",14.6,670.6,7.9
4892,2016.08.12 17:00,"10,018.0","9,239.5","6,937.7","8,518.3",22.8,721.2,8.5
4893,2016.08.13 15:00,"10,018.0","8,330.0","6,451.2","7,442.9",15.4,887.1,11.9
4894,2016.08.14 21:00,"10,018.0","8,054.4","5,958.1","6,799.3",14.1,"1,255.1",18.5
4895,2016.08.15 15:00,"10,018.0","8,369.5","7,446.9","7,194.7",-3.4,"1,174.8",16.3
4896,2016.08.16 17:00,"10,018.0","9,096.7","7,560.0","8,306.8",9.9,789.9,9.5
4897,2016.08.17 15:00,"10,018.0","9,100.9","7,521.8","8,329.6",10.7,771.3,9.3
4898,2016.08.18 15:00,"10,018.0","9,108.4","7,407.9","8,374.2",13.0,734.2,8.8
4899,2016.08.19 15:00,"10,018.0","9,115.1","7,223.1","8,277.0",14.6,838.1,10.1
4900,2016.08.20 15:00,"10,018.0","8,491.0","6,477.2","7,288.6",12.5,"1,202.4",16.5
4901,2016.08.21 20:00,"10,018.0","7,917.1","5,936.1","6,747.0",13.7,"1,170.1",17.3
4902,2016.08.22 17:00,"10,067.0","9,042.5","7,354.2","8,373.1",13.9,669.4,8.0
4903,2016.08.23 15:00,"10,067.0","9,044.9","6,842.3","8,256.4",20.7,788.5,9.6
4904,2016.08.24 17:00,"10,067.0","9,072.0","6,793.9","8,136.2",19.8,935.8,11.5
4905,2016.08.25 15:00,"10,067.0","9,072.0","6,984.0","8,178.0",17.1,894.0,10.9
4906,2016.08.26 11:00,"10,067.0","9,097.0","7,061.7","7,167.3",1.5,"1,929.7",26.9
4907,2016.08.27 15:00,"10,067.0","8,085.1","6,210.0","6,132.5",-1.2,"1,952.6",31.8
4908,2016.08.28 20:00,"10,067.0","7,940.9","5,791.3","5,500.5",-5.0,"2,440.4",44.4
4909,2016.08.29 17:00,"10,067.0","9,134.8","7,263.9","6,738.4",-7.2,"2,448.0",36.6
4910,2016.08.31 17:00,"10,102.5","9,056.1","7,223.6","6,609.3",-8.5,"2,446.8",37.0
4911,2016.08.30 17:00,"10,067.0","9,128.0","7,299.1","6,698.7",-8.2,"2,429.3",36.3
4912,2016.09.01 15:00,"10,102.5","8,883.8","7,193.7","7,215.1",0.3,"1,668.7",23.1
4913,2016.09.02 15:00,"10,102.5","8,866.8","7,212.1","7,067.4",-2.0,"1,799.4",25.5
4914,2016.09.03 15:00,"10,102.5","7,534.6","6,255.1","6,279.3",0.4,"1,255.3",20.0
4915,2016.09.04 20:00,"10,102.5","7,326.7","5,517.2","5,997.9",8.7,"1,328.8",22.2
4916,2016.09.05 17:00,"10,102.5","8,510.9","6,820.7","7,529.9",10.4,981.0,13.0
4917,2016.09.06 15:00,"10,102.5","8,546.9","6,720.6","7,476.3",11.2,"1,070.6",14.3
4918,2016.09.07 15:00,"10,102.5","8,542.2","67,573","7,409.6",9.7,"1,132.6",15.3
4919,2016.09.08 15:00,"10,102.5","8,586.9","6,799.3","7,277.9",7.0,"1,309.0",18.0
4920,2016.09.09 15:00,"10,102.5","8,507.8","6,773.5","7,294.2",7.7,"1,213.6",16.6
4921,2016.09.10 15:00,"10,102.5","7,575.3","5,914.7","6,426.7",8.7,"1,148.6",17.9
4922,2016.09.11 20:00,"10,102.5","7,654.1","5,398.6","5,936.1",10.0,"1,718.0",28.9
4923,2016.09.12 15:00,"10,102.5","8,743.6","6,667.2","7,024.5",5.4,"1,719.1",24.5
4924,2016.09.13 15:00,"10,102.5","8,409.7","6,639.3","6,705.1",1.0,"1,704.6",25.4
4925,2016.09.14 01:00,"10,102.5","7,149.8","6,623.2","5,093.1",-23.1,"2,056.7",40.4
4926,2016.09.16 20:00,"10,102.5","7,090.6","6,656.2","5,125.4",-23.0,"1,965.2",38.3
4927,2016.09.15 20:00,"10,102.5","7,112.1","6,660.8","4,803.6",-27.9,"2,308.5",48.1
4928,2016.09.17 20:00,"10,102.5","6,946.1","5,950.5","5,218.3",-12.3,"1,727.8",33.1
4929,2016.09.18 20:00,"10,102.5","7,224.6","5,570.7","5,506.3",-1.2,"1,718.3",31.2
4930,2016.09.19 15:00,"10,102.5","8,428.1","6,775.5","6,680.7",-1.4,"1,747.4",26.2
4931,2016.09.20 17:00,"10,102.5","8,428.7","6,829.7","6,557.1",-4.0,"1,871.6",28.5
4932,2016.09.21 17:00,"10,102.5","8,381.1","6,681.5","6,524.3",-2.4,"1,856.8",28.5
4933,2016.09.22 17:00,"10,102.5","8,150.1","6,706.7","6,652.6",-0.8,"1,497.5",22.5
4934,2016.09.23 17:00,"10,102.5","8,142.1","6,296.0","6,708.7",6.6,"1,433.4",21.4
4935,2016.09.24 15:00,"10,102.5","7,034.3","4,904.3","5,941.3",21.1,"1,093.0",18.4
4936,2016.09.25 20:00,"10,102.5","7,029.8","4,438.9","5,586.4",25.9,"1,443.4",25.8
4937,2016.09.26 17:00,"10,102.5","8,078.9","4,784.6","6,873.7",43.7,"1,205.2",17.5
4938,2016.09.27 15:00,"10,102.5","8,015.8","5,210.6","6,957.6",33.5,"1,058.2",15.2
4939,2016.09.28 15:00,"10,102.5","8,019.8","6,110.3","6,853.9",12.2,"1,165.9",17.0
4940,2016.09.29 15:00,"10,102.5","8,018.9","6,533.2","6,648.6",1.8,"1,370.3",20.6
4941,2016.09.30 15:00,"10,201.8","8,119.4","6,230.3","6,534.6",4.9,"1,584.8",24.3
4942,2016.10.01 11:00,"10,201.8","6,861.7","5,598.2","5,772.4",3.1,"1,089.3",18.9
4943,2016.10.02 20:00,"10,201.8","6,988.1","5,326.9","5,439.6",2.1,"1,548.5",28.5
4944,2016.10.03 20:00,"10,201.8","7,236.7","6,369.1","5,988.1",-6.0,"1,248.6",20.9
4945,2016.10.04 17:00,"10,201.8","7,754.9","6,457.2","6,807.6",5.4,947.3,13.9
4946,2016.10.05 17:00,"10,201.8","7,732.8","6,431.1","6,639.8",3.2,"1,093.0",16.5
4947,2016.10.06 17:00,"10,201.8","7,771.2","6,349.7","6,586.4",3.7,"1,184.8",18.0
4948,2016.10.07 17:00,"10,201.8","7,736.1","5,806.3","6,608.2",13.8,"1,127.9",17.1
4949,2016.10.08 01:00,"10,201.8","6,749.4","5,424.4","5,853.8",7.9,895.6,15.3
4950,2016.10.09 20:00,"10,201.8","6,632.2","5,281.2","5,321.9",0.8,"1,310.3",24.6
4951,2016.10.10 19:00,"10,201.8","7,787.4","6,331.2","6,432.0",1.6,"1,355.4",21.1
4952,2016.10.11 19:00,"10,201.8","7,731.2","6,381.2","6,514.3",2.1,"1,216.9",18.7
4953,2016.10.12 19:00,"10,201.8","7,534.0","6,362.5","6,424.9",1.0,"1,109.1",17.3
4954,2016.10.13 19:00,"10,306.8","7,650.9","6,457.6","6,542.0",1.3,"1,108.9",17.0
4955,2016.10.14 19:00,"10,306.8","7,682.6","6,379.0","6,440.0",1.0,"1,242.6",19.3
4956,2016.10.15 19:00,"10,306.8","6,704.5","5,604.3","5,648.4",0.8,"1,056.1",18.7
4957,2016.10.16 19:00,"10,306.8","6,609.4","5,349.4","5,444.1",1.8,"1,165.3",21.4
4958,2016.10.17 19:00,"10,306.8","7,648.0","6,403.3","6,543.0",2.2,"1,105.0",16.9
4959,2016.10.18 19:00,"10,306.8","7,614.8","6,504.0","6,624.1",1.8,990.7,15.0
4960,2016.10.19 19:00,"10,306.8","7,588.7","6,410.2","6,515.7",1.6,"1,073.0",16.5
4961,2016.10.20 19:00,"10,306.8","7,723.1","6,421.1","6,627.1",3.2,"1,096.0",16.5
4962,2016.10.21 15:00,"10,306.8","7,647.1","6,319.9","6,489.8",2.7,"1,157.3",17.8
4963,2016.10.22 11:00,"10,306.8","6,835.3","5,594.6","5,711.8",2.1,"1,123.5",19.7
4964,2016.10.23 20:00,"10,306.8","6,773.7","5,275.8","5,415.1",2.6,"1,358.6",25.1
4965,2016.10.24 19:00,"10,306.8","7,889.2","6,389.1","6,542.0",2.4,"1,347.2",20.6
4966,2016.10.25 19:00,"10,306.8","7,930.5","6,438.5","6,617.1",2.8,"1,313.4",19.8
4967,2016.10.26 19:00,"10,306.8","8,045.0","6,335.6","6,489.3",2.4,"1,555.7",24.0
4969,2016.10.27 19:00,"10,306.8","7,953.3","6,452.0","6,578.6",2.0,"1,374.7",20.9
4970,2016.10.28 11:00,"10,306.8","7,809.7","6,423.9","6,540.8",1.8,"1,268.9",19.4
4971,2016.10.29 11:00,"10,306.8","7,141.2","5,672.1","5,825.0",2.7,"1,316.2",22.6
4972,2016.10.31 18:00,"10,306.8","7,856.3","6,443.9","6,828.2",6.0,"1,028.1",15.1
4973,2016.10.30 20:00,"10,306.8","68,186","5,422.4","5,465.6",0.8,"1,353.0",24.8
4974,2016.11.01 19:00,"10,306.8","8,233.9","6,452.4","6,894.9",6.9,"1,417.0",20.6
4975,2016.11.02 10:00,"10,329.9","8,233.9","6,400.7","6,871.1",7.3,"1,362.8",19.8
4976,2016.11.03 11:00,"10,329.9","8,190.0","6,801.6","6,362.6",6.9,"1,388.4",20.4
4977,2016.11.04 10:00,"10,329.9","8,146.9","6,378.5","6,703.8",5.1,"1,443.1",20.2
4978,2016.11.05 11:00,"10,329.9","7,424.4","5,883.0","5,804.1",-1.3,"1,620.3",27.9
4979,2016.11.06 19:00,"10,329.9","7,679.1","5,408.9","5,501.0",1.7,"2,178.1",39.6
4980,2016.11.07 18:00,"10,329.9","8,016.6","6,502.1","6,557.2",0.8,"1,459.4",22.3
4981,2016.11.08 19:00,"10,329.9","8,127.8","6,523.4","6,830.9",4.7,"1,296.9",19.0
4982,2016.11.09 10:00,"10,329.9","8,157.4","6,422.1","6,788.5",5.7,"1,368.9",20.2
4983,2016.11.10 10:00,"10,329.9","8,244.4","6,445.1","6,990.6",8.5,"1,253.8",17.9
4984,2016.11.11 10:00,"10,329.9","8,148.5","6,621.4","6,735.2",1.7,"1,413.3",21.0
4985,2016.11.12 10:00,"10,329.9","7,542.9","5,777.6","5,849.5",1.2,"1,693.4",28.9
4986,2016.11.13 19:00,"10,329.9","7,606.3","5,448.0","5,521.7",1.4,"2,084.6",37.8
4987,2016.11.14 18:00,"10,329.9","8,058.1","6,591.4","6,683.4",1.4,"1,374.7",20.6
4988,2016.11.15 19:00,"10,329.9","8,167.2","6,505.6","6,783.2",4.3,"1,384.0",20.4
4989,2016.11.16 10:00,"10,329.9","8,390.1","6,681.2","6,876.5",2.9,"1,513.6",22.0
4990,2016.11.17 10:00,"10,329.9","8,426.0","6,635.8","6,776.8",2.1,"1,649.2",24.3
4991,2016.11.18 10:00,"10,329.9","8,356.6","6,552.7","6,787.7",3.6,"1,568.9",23.1
4992,2016.11.19 11:00,"10,329.9","7,744.0","5,860.3","6,021.2",2.7,"1,722.8",28.6
4993,2016.11.20 01:00,"10,329.9","7,787.3","5,469.2","5,582.1",2.1,"2,205.2",39.5
4994,2016.11.21 11:00,"10,329.9","8,043.0","6,694.0","6,847.6",2.3,"1,195.4",17.5
4995,2016.11.22 18:00,"10,329.9","8,214.1","6,779.1","7,128.4",5.2,"1,085.7",15.2
4996,2016.11.23 10:00,"10,329.9","8,305.6","7,010.3","7,206.6",2.8,"1,099.0",15.2
4997,2016.11.24 18:00,"10,329.9","8,319.0","7,330.1","7,402.2",1.0,916.8,12.4
4998,2016.11.25 10:00,"10,329.9","8,261.2","7,396.5","7,361.1",-0.5,900.1,12.2
4999,2016.11.26 11:00,"10,329.9","7,362.0","6,382.2","6,620.3",3.7,741.7,11.2
5000,2016.11.27 24:00,"10,329.9","7,501.1","5,865.6","5,945.5",1.4,"1,555.6",26.2
5001,2016.11.28 18:00,"10,329.9","8,343.2","7,067.8","7,352",4.0,991.2,13.5
5002,2016.11.29 10:00,"10,329.9","8,593.7","7,211.7","7,475.6",2.8,"1,178.1",15.9
5003,2016.11.30 11:00,"10,329.9","8,502.4","7,195.5","74,959",4.2,"1,006.5",13.4
5004,2016.12.01 18:00,"10,329.9","8,644.7","7,387.1","7,259.8",-1.7,"1,384.9",19.1
5005,2016.12.02 10:00,"10,329.9","8,567.1","7,465.5","7,358.9",-1.4,"1,208.2",16.4
5006,2016.12.03 11:00,"10,329.9","8,352.5","6,292.1","6,288.2",-0.1,"2,064.3",32.8
5007,2016.12.04 24:00,"10,329.9","8,234.1","5,992.4","5,885.3",-1.8,"2,348.8",39.9
5008,2016.12.05 10:00,"10,329.9","8,779.5","7,376.0","7,259.6",-1.6,"1,519.9",20.9
5009,2016.12.06 10:00,"10,329.9","9,042.6","7,316.9","7,465.2",2.0,"1,577.4",21.1
